family,instance,algorithm,seed,cutoff,runtime_sec,cover_size,ref_value,rel_err,solution_file,trace_file
large,large10,LS1,18,2,2.4028363749999926,933,933,0.0,large10_LS1_2_18.sol,large10_LS1_2_18.trace
large,large10,LS1,19,2,2.416737624999996,933,933,0.0,large10_LS1_2_19.sol,large10_LS1_2_19.trace
large,large10,LS1,20,2,2.3800438750000126,933,933,0.0,large10_LS1_2_20.sol,large10_LS1_2_20.trace
large,large10,LS2,1,2,2.3472229159999927,933,933,0.0,large10_LS2_2_1.sol,large10_LS2_2_1.trace
large,large10,LS2,2,2,2.3337764160000063,933,933,0.0,large10_LS2_2_2.sol,large10_LS2_2_2.trace
large,large10,LS2,3,2,2.3130533750000097,933,933,0.0,large10_LS2_2_3.sol,large10_LS2_2_3.trace
large,large10,LS2,4,2,2.2996724999999856,934,933,0.0010718113612004287,large10_LS2_2_4.sol,large10_LS2_2_4.trace
large,large10,LS2,5,2,2.344436542000011,933,933,0.0,large10_LS2_2_5.sol,large10_LS2_2_5.trace
large,large10,LS2,6,2,2.338160458999994,933,933,0.0,large10_LS2_2_6.sol,large10_LS2_2_6.trace
large,large10,LS2,7,2,2.315042667,933,933,0.0,large10_LS2_2_7.sol,large10_LS2_2_7.trace
large,large10,LS2,8,2,2.3381437919999826,933,933,0.0,large10_LS2_2_8.sol,large10_LS2_2_8.trace
large,large10,LS2,9,2,2.3401906250000195,933,933,0.0,large10_LS2_2_9.sol,large10_LS2_2_9.trace
large,large10,LS2,10,2,2.339090833,933,933,0.0,large10_LS2_2_10.sol,large10_LS2_2_10.trace
large,large10,LS2,11,2,2.294128709000006,933,933,0.0,large10_LS2_2_11.sol,large10_LS2_2_11.trace
large,large10,LS2,12,2,2.3857868749999795,933,933,0.0,large10_LS2_2_12.sol,large10_LS2_2_12.trace
large,large10,LS2,13,2,2.422932166999999,933,933,0.0,large10_LS2_2_13.sol,large10_LS2_2_13.trace
large,large10,LS2,14,2,2.387082458000009,933,933,0.0,large10_LS2_2_14.sol,large10_LS2_2_14.trace
large,large10,LS2,15,2,2.421947541999998,933,933,0.0,large10_LS2_2_15.sol,large10_LS2_2_15.trace
large,large10,LS2,16,2,2.3923551660000157,933,933,0.0,large10_LS2_2_16.sol,large10_LS2_2_16.trace
large,large10,LS2,17,2,2.420383249999986,933,933,0.0,large10_LS2_2_17.sol,large10_LS2_2_17.trace
large,large10,LS2,18,2,2.3087600409999993,933,933,0.0,large10_LS2_2_18.sol,large10_LS2_2_18.trace
large,large10,LS2,19,2,2.375173999999987,933,933,0.0,large10_LS2_2_19.sol,large10_LS2_2_19.trace
large,large10,LS2,20,2,2.3824806669999816,933,933,0.0,large10_LS2_2_20.sol,large10_LS2_2_20.trace
large,large11,Approx,1,2,0.6837289999999996,991,989,0.0020222446916076846,large11_Approx_2.sol,
large,large11,BnB,1,2,2.6339674580000008,991,989,0.0020222446916076846,large11_BnB_2.sol,large11_BnB_2.trace
large,large11,LS1,1,2,2.61796366599998,990,989,0.0010111223458038423,large11_LS1_2_1.sol,large11_LS1_2_1.trace
large,large11,LS1,2,2,2.585541959000011,990,989,0.0010111223458038423,large11_LS1_2_2.sol,large11_LS1_2_2.trace
large,large11,LS1,3,2,2.520937250000003,990,989,0.0010111223458038423,large11_LS1_2_3.sol,large11_LS1_2_3.trace
large,large11,LS1,4,2,2.467508667000004,990,989,0.0010111223458038423,large11_LS1_2_4.sol,large11_LS1_2_4.trace
large,large11,LS1,5,2,2.4643446660000166,990,989,0.0010111223458038423,large11_LS1_2_5.sol,large11_LS1_2_5.trace
large,large11,LS1,6,2,2.6765724580000096,990,989,0.0010111223458038423,large11_LS1_2_6.sol,large11_LS1_2_6.trace
large,large11,LS1,7,2,2.5352227089999815,990,989,0.0010111223458038423,large11_LS1_2_7.sol,large11_LS1_2_7.trace
large,large11,LS1,8,2,2.5907831250000015,990,989,0.0010111223458038423,large11_LS1_2_8.sol,large11_LS1_2_8.trace
large,large11,LS1,9,2,2.478973833999987,990,989,0.0010111223458038423,large11_LS1_2_9.sol,large11_LS1_2_9.trace
large,large11,LS1,10,2,2.4632229579999887,990,989,0.0010111223458038423,large11_LS1_2_10.sol,large11_LS1_2_10.trace
large,large11,LS1,11,2,2.470124333000001,990,989,0.0010111223458038423,large11_LS1_2_11.sol,large11_LS1_2_11.trace
large,large11,LS1,12,2,2.4631367080000075,990,989,0.0010111223458038423,large11_LS1_2_12.sol,large11_LS1_2_12.trace
large,large11,LS1,13,2,2.458114208000012,990,989,0.0010111223458038423,large11_LS1_2_13.sol,large11_LS1_2_13.trace
large,large11,LS1,14,2,2.523509875000002,989,989,0.0,large11_LS1_2_14.sol,large11_LS1_2_14.trace
large,large11,LS1,15,2,2.4488482499999975,990,989,0.0010111223458038423,large11_LS1_2_15.sol,large11_LS1_2_15.trace
large,large11,LS1,16,2,2.513631250000003,990,989,0.0010111223458038423,large11_LS1_2_16.sol,large11_LS1_2_16.trace
large,large11,LS1,17,2,2.519059542000008,990,989,0.0010111223458038423,large11_LS1_2_17.sol,large11_LS1_2_17.trace
large,large11,LS1,18,2,2.4379299160000016,990,989,0.0010111223458038423,large11_LS1_2_18.sol,large11_LS1_2_18.trace
large,large11,LS1,19,2,2.4732406249999883,989,989,0.0,large11_LS1_2_19.sol,large11_LS1_2_19.trace
large,large11,LS1,20,2,2.536079749999999,990,989,0.0010111223458038423,large11_LS1_2_20.sol,large11_LS1_2_20.trace
large,large11,LS2,1,2,2.573399875000007,991,989,0.0020222446916076846,large11_LS2_2_1.sol,large11_LS2_2_1.trace
large,large11,LS2,2,2,2.5793220840000117,991,989,0.0020222446916076846,large11_LS2_2_2.sol,large11_LS2_2_2.trace
large,large11,LS2,3,2,2.513226374999988,991,989,0.0020222446916076846,large11_LS2_2_3.sol,large11_LS2_2_3.trace
large,large11,LS2,4,2,2.552425874999983,991,989,0.0020222446916076846,large11_LS2_2_4.sol,large11_LS2_2_4.trace
large,large11,LS2,5,2,2.4804919579999876,991,989,0.0020222446916076846,large11_LS2_2_5.sol,large11_LS2_2_5.trace
large,large11,LS2,6,2,2.505591124999995,991,989,0.0020222446916076846,large11_LS2_2_6.sol,large11_LS2_2_6.trace
large,large11,LS2,7,2,2.984685082999988,991,989,0.0020222446916076846,large11_LS2_2_7.sol,large11_LS2_2_7.trace
large,large11,LS2,8,2,2.898500999999982,991,989,0.0020222446916076846,large11_LS2_2_8.sol,large11_LS2_2_8.trace
large,large11,LS2,9,2,2.9581173750000005,991,989,0.0020222446916076846,large11_LS2_2_9.sol,large11_LS2_2_9.trace
large,large11,LS2,10,2,2.767823041999975,990,989,0.0010111223458038423,large11_LS2_2_10.sol,large11_LS2_2_10.trace
large,large11,LS2,11,2,2.453229625000006,991,989,0.0020222446916076846,large11_LS2_2_11.sol,large11_LS2_2_11.trace
large,large11,LS2,12,2,2.499584833,991,989,0.0020222446916076846,large11_LS2_2_12.sol,large11_LS2_2_12.trace
large,large11,LS2,13,2,2.4430046250000146,991,989,0.0020222446916076846,large11_LS2_2_13.sol,large11_LS2_2_13.trace
large,large11,LS2,14,2,2.4701987910000014,991,989,0.0020222446916076846,large11_LS2_2_14.sol,large11_LS2_2_14.trace
large,large11,LS2,15,2,2.594437374999984,991,989,0.0020222446916076846,large11_LS2_2_15.sol,large11_LS2_2_15.trace
large,large11,LS2,16,2,2.671741292000007,991,989,0.0020222446916076846,large11_LS2_2_16.sol,large11_LS2_2_16.trace
large,large11,LS2,17,2,2.4978499169999964,991,989,0.0020222446916076846,large11_LS2_2_17.sol,large11_LS2_2_17.trace
large,large11,LS2,18,2,2.573019375000001,991,989,0.0020222446916076846,large11_LS2_2_18.sol,large11_LS2_2_18.trace
large,large11,LS2,19,2,3.0258970840000075,991,989,0.0020222446916076846,large11_LS2_2_19.sol,large11_LS2_2_19.trace
large,large11,LS2,20,2,3.0908974999999828,991,989,0.0020222446916076846,large11_LS2_2_20.sol,large11_LS2_2_20.trace
large,large12,Approx,1,2,0.9656600840000067,1450,1438,0.008344923504867872,large12_Approx_2.sol,
large,large12,BnB,1,2,3.038831208000005,1450,1438,0.008344923504867872,large12_BnB_2.sol,large12_BnB_2.trace
large,large12,LS1,1,2,2.93002820800001,1438,1438,0.0,large12_LS1_2_1.sol,large12_LS1_2_1.trace
large,large12,LS1,2,2,2.725743250000022,1438,1438,0.0,large12_LS1_2_2.sol,large12_LS1_2_2.trace
large,large12,LS1,3,2,2.6329197090000207,1438,1438,0.0,large12_LS1_2_3.sol,large12_LS1_2_3.trace
large,large12,LS1,4,2,2.7086942500000077,1438,1438,0.0,large12_LS1_2_4.sol,large12_LS1_2_4.trace
large,large12,LS1,5,2,2.6776707079999937,1438,1438,0.0,large12_LS1_2_5.sol,large12_LS1_2_5.trace
large,large12,LS1,6,2,2.629502042000013,1438,1438,0.0,large12_LS1_2_6.sol,large12_LS1_2_6.trace
large,large12,LS1,7,2,2.629867666999985,1438,1438,0.0,large12_LS1_2_7.sol,large12_LS1_2_7.trace
large,large12,LS1,8,2,2.6251185829999883,1438,1438,0.0,large12_LS1_2_8.sol,large12_LS1_2_8.trace
large,large12,LS1,9,2,2.6114694590000056,1438,1438,0.0,large12_LS1_2_9.sol,large12_LS1_2_9.trace
large,large12,LS1,10,2,2.662078708000024,1438,1438,0.0,large12_LS1_2_10.sol,large12_LS1_2_10.trace
large,large12,LS1,11,2,2.609961917000021,1438,1438,0.0,large12_LS1_2_11.sol,large12_LS1_2_11.trace
large,large12,LS1,12,2,2.6549195830000087,1438,1438,0.0,large12_LS1_2_12.sol,large12_LS1_2_12.trace
large,large12,LS1,13,2,2.6142980000000193,1438,1438,0.0,large12_LS1_2_13.sol,large12_LS1_2_13.trace
large,large12,LS1,14,2,2.6359549169999923,1438,1438,0.0,large12_LS1_2_14.sol,large12_LS1_2_14.trace
large,large12,LS1,15,2,2.658053999999993,1438,1438,0.0,large12_LS1_2_15.sol,large12_LS1_2_15.trace
large,large12,LS1,16,2,2.6439138750000097,1438,1438,0.0,large12_LS1_2_16.sol,large12_LS1_2_16.trace
large,large12,LS1,17,2,2.6226257089999763,1438,1438,0.0,large12_LS1_2_17.sol,large12_LS1_2_17.trace
large,large12,LS1,18,2,2.6202447920000225,1438,1438,0.0,large12_LS1_2_18.sol,large12_LS1_2_18.trace
large,large12,LS1,19,2,2.637147958000014,1438,1438,0.0,large12_LS1_2_19.sol,large12_LS1_2_19.trace
large,large12,LS1,20,2,2.690655167000017,1438,1438,0.0,large12_LS1_2_20.sol,large12_LS1_2_20.trace
large,large12,LS2,1,2,2.6968753749999905,1447,1438,0.006258692628650904,large12_LS2_2_1.sol,large12_LS2_2_1.trace
large,large12,LS2,2,2,2.844703917000004,1447,1438,0.006258692628650904,large12_LS2_2_2.sol,large12_LS2_2_2.trace
large,large12,LS2,3,2,2.830631041999993,1448,1438,0.006954102920723227,large12_LS2_2_3.sol,large12_LS2_2_3.trace
large,large12,LS2,4,2,2.5801830419999874,1444,1438,0.004172461752433936,large12_LS2_2_4.sol,large12_LS2_2_4.trace
large,large12,LS2,5,2,2.9267469579999954,1449,1438,0.0076495132127955496,large12_LS2_2_5.sol,large12_LS2_2_5.trace
large,large12,LS2,6,2,2.939641542000004,1449,1438,0.0076495132127955496,large12_LS2_2_6.sol,large12_LS2_2_6.trace
large,large12,LS2,7,2,4.00334916700001,1447,1438,0.006258692628650904,large12_LS2_2_7.sol,large12_LS2_2_7.trace
large,large12,LS2,8,2,3.3294695420000266,1447,1438,0.006258692628650904,large12_LS2_2_8.sol,large12_LS2_2_8.trace
large,large12,LS2,9,2,3.2766246249999824,1447,1438,0.006258692628650904,large12_LS2_2_9.sol,large12_LS2_2_9.trace
large,large12,LS2,10,2,3.295755208999992,1447,1438,0.006258692628650904,large12_LS2_2_10.sol,large12_LS2_2_10.trace
large,large12,LS2,11,2,3.0161240839999834,1447,1438,0.006258692628650904,large12_LS2_2_11.sol,large12_LS2_2_11.trace
large,large12,LS2,12,2,2.727422415999996,1447,1438,0.006258692628650904,large12_LS2_2_12.sol,large12_LS2_2_12.trace
large,large12,LS2,13,2,2.6296143330000064,1447,1438,0.006258692628650904,large12_LS2_2_13.sol,large12_LS2_2_13.trace
large,large12,LS2,14,2,2.657066291999996,1446,1438,0.005563282336578581,large12_LS2_2_14.sol,large12_LS2_2_14.trace
large,large12,LS2,15,2,2.6800057910000135,1447,1438,0.006258692628650904,large12_LS2_2_15.sol,large12_LS2_2_15.trace
large,large12,LS2,16,2,2.679672417000006,1448,1438,0.006954102920723227,large12_LS2_2_16.sol,large12_LS2_2_16.trace
large,large12,LS2,17,2,2.649958790999989,1447,1438,0.006258692628650904,large12_LS2_2_17.sol,large12_LS2_2_17.trace
large,large12,LS2,18,2,2.7021760840000013,1447,1438,0.006258692628650904,large12_LS2_2_18.sol,large12_LS2_2_18.trace
large,large12,LS2,19,2,2.6407026669999993,1445,1438,0.004867872044506259,large12_LS2_2_19.sol,large12_LS2_2_19.trace
large,large12,LS2,20,2,2.6893878329999836,1447,1438,0.006258692628650904,large12_LS2_2_20.sol,large12_LS2_2_20.trace
large,large2,Approx,1,2,0.04690924999999879,612,594,0.030303030303030304,large2_Approx_2.sol,
large,large2,BnB,1,2,2.046836042000024,595,594,0.0016835016835016834,large2_BnB_2.sol,large2_BnB_2.trace
large,large2,LS1,1,2,2.044189999999986,594,594,0.0,large2_LS1_2_1.sol,large2_LS1_2_1.trace
large,large2,LS1,2,2,2.046121291999981,594,594,0.0,large2_LS1_2_2.sol,large2_LS1_2_2.trace
large,large2,LS1,3,2,2.0770074170000044,594,594,0.0,large2_LS1_2_3.sol,large2_LS1_2_3.trace
large,large2,LS1,4,2,2.0460003750000055,594,594,0.0,large2_LS1_2_4.sol,large2_LS1_2_4.trace
large,large2,LS1,5,2,2.0469874579999896,594,594,0.0,large2_LS1_2_5.sol,large2_LS1_2_5.trace
large,large2,LS1,6,2,2.0533258330000024,594,594,0.0,large2_LS1_2_6.sol,large2_LS1_2_6.trace
large,large2,LS1,7,2,2.052502875000016,594,594,0.0,large2_LS1_2_7.sol,large2_LS1_2_7.trace
large,large2,LS1,8,2,2.044201958000002,594,594,0.0,large2_LS1_2_8.sol,large2_LS1_2_8.trace
large,large2,LS1,9,2,2.0440344160000166,594,594,0.0,large2_LS1_2_9.sol,large2_LS1_2_9.trace
large,large2,LS1,10,2,2.0394328330000064,594,594,0.0,large2_LS1_2_10.sol,large2_LS1_2_10.trace
large,large2,LS1,11,2,2.046621625,594,594,0.0,large2_LS1_2_11.sol,large2_LS1_2_11.trace
large,large2,LS1,12,2,2.0481279589999986,594,594,0.0,large2_LS1_2_12.sol,large2_LS1_2_12.trace
large,large2,LS1,13,2,2.043084541999974,594,594,0.0,large2_LS1_2_13.sol,large2_LS1_2_13.trace
large,large2,LS1,14,2,2.043494958999986,594,594,0.0,large2_LS1_2_14.sol,large2_LS1_2_14.trace
large,large2,LS1,15,2,2.0489570000000015,594,594,0.0,large2_LS1_2_15.sol,large2_LS1_2_15.trace
large,large2,LS1,16,2,2.045021666999986,594,594,0.0,large2_LS1_2_16.sol,large2_LS1_2_16.trace
large,large2,LS1,17,2,2.044723250000004,594,594,0.0,large2_LS1_2_17.sol,large2_LS1_2_17.trace
large,large2,LS1,18,2,2.0486091249999845,594,594,0.0,large2_LS1_2_18.sol,large2_LS1_2_18.trace
large,large2,LS1,19,2,2.042063750000011,594,594,0.0,large2_LS1_2_19.sol,large2_LS1_2_19.trace
large,large2,LS1,20,2,2.051894207999993,594,594,0.0,large2_LS1_2_20.sol,large2_LS1_2_20.trace
large,large2,LS2,1,2,2.0573097500000017,607,594,0.021885521885521887,large2_LS2_2_1.sol,large2_LS2_2_1.trace
large,large2,LS2,2,2,2.048582333000013,609,594,0.025252525252525252,large2_LS2_2_2.sol,large2_LS2_2_2.trace
large,large2,LS2,3,2,2.0441207080000083,608,594,0.02356902356902357,large2_LS2_2_3.sol,large2_LS2_2_3.trace
large,large2,LS2,4,2,2.0424608339999963,610,594,0.026936026936026935,large2_LS2_2_4.sol,large2_LS2_2_4.trace
large,large2,LS2,5,2,2.046439332999995,608,594,0.02356902356902357,large2_LS2_2_5.sol,large2_LS2_2_5.trace
large,large2,LS2,6,2,2.051079874999999,610,594,0.026936026936026935,large2_LS2_2_6.sol,large2_LS2_2_6.trace
large,large2,LS2,7,2,2.0384975000000054,608,594,0.02356902356902357,large2_LS2_2_7.sol,large2_LS2_2_7.trace
large,large2,LS2,8,2,2.0431070829999953,610,594,0.026936026936026935,large2_LS2_2_8.sol,large2_LS2_2_8.trace
large,large2,LS2,9,2,2.040553041999999,610,594,0.026936026936026935,large2_LS2_2_9.sol,large2_LS2_2_9.trace
large,large2,LS2,10,2,2.042158709000006,607,594,0.021885521885521887,large2_LS2_2_10.sol,large2_LS2_2_10.trace
large,large2,LS2,11,2,2.04734612499999,609,594,0.025252525252525252,large2_LS2_2_11.sol,large2_LS2_2_11.trace
large,large2,LS2,12,2,2.054545499999989,609,594,0.025252525252525252,large2_LS2_2_12.sol,large2_LS2_2_12.trace
large,large2,LS2,13,2,2.0393788750000112,609,594,0.025252525252525252,large2_LS2_2_13.sol,large2_LS2_2_13.trace
large,large2,LS2,14,2,2.037580042000002,608,594,0.02356902356902357,large2_LS2_2_14.sol,large2_LS2_2_14.trace
large,large2,LS2,15,2,2.0356252500000096,607,594,0.021885521885521887,large2_LS2_2_15.sol,large2_LS2_2_15.trace
large,large2,LS2,16,2,2.0478287910000006,608,594,0.02356902356902357,large2_LS2_2_16.sol,large2_LS2_2_16.trace
large,large2,LS2,17,2,2.0410307910000256,609,594,0.025252525252525252,large2_LS2_2_17.sol,large2_LS2_2_17.trace
large,large2,LS2,18,2,2.044616999999988,609,594,0.025252525252525252,large2_LS2_2_18.sol,large2_LS2_2_18.trace
large,large2,LS2,19,2,2.038809791999995,608,594,0.02356902356902357,large2_LS2_2_19.sol,large2_LS2_2_19.trace
large,large2,LS2,20,2,2.039975999999996,608,594,0.02356902356902357,large2_LS2_2_20.sol,large2_LS2_2_20.trace
large,large3,Approx,1,2,0.040051542000014706,2267,2203,0.029051293690422152,large3_Approx_2.sol,
large,large3,BnB,1,2,2.038067708,2203,2203,0.0,large3_BnB_2.sol,large3_BnB_2.trace
large,large3,LS1,1,2,2.0391432920000057,2213,2203,0.004539264639128461,large3_LS1_2_1.sol,large3_LS1_2_1.trace
large,large3,LS1,2,2,2.0430425000000128,2208,2203,0.0022696323195642307,large3_LS1_2_2.sol,large3_LS1_2_2.trace
large,large3,LS1,3,2,2.0402247920000036,2209,2203,0.0027235587834770767,large3_LS1_2_3.sol,large3_LS1_2_3.trace
large,large3,LS1,4,2,2.0494602910000026,2213,2203,0.004539264639128461,large3_LS1_2_4.sol,large3_LS1_2_4.trace
large,large3,LS1,5,2,2.0501148329999808,2209,2203,0.0027235587834770767,large3_LS1_2_5.sol,large3_LS1_2_5.trace
large,large3,LS1,6,2,2.0450090840000144,2209,2203,0.0027235587834770767,large3_LS1_2_6.sol,large3_LS1_2_6.trace
large,large3,LS1,7,2,2.057266249999998,2209,2203,0.0027235587834770767,large3_LS1_2_7.sol,large3_LS1_2_7.trace
large,large3,LS1,8,2,2.054081999999994,2210,2203,0.0031774852473899226,large3_LS1_2_8.sol,large3_LS1_2_8.trace
large,large3,LS1,9,2,2.0558995000000095,2213,2203,0.004539264639128461,large3_LS1_2_9.sol,large3_LS1_2_9.trace
large,large3,LS1,10,2,2.3075794159999816,2216,2203,0.005901044030866999,large3_LS1_2_10.sol,large3_LS1_2_10.trace
large,large3,LS1,11,2,2.0524973750000015,2209,2203,0.0027235587834770767,large3_LS1_2_11.sol,large3_LS1_2_11.trace
large,large3,LS1,12,2,2.0753124999999955,2210,2203,0.0031774852473899226,large3_LS1_2_12.sol,large3_LS1_2_12.trace
large,large3,LS1,13,2,2.075115541999992,2212,2203,0.0040853381752156154,large3_LS1_2_13.sol,large3_LS1_2_13.trace
large,large3,LS1,14,2,2.0529612920000204,2212,2203,0.0040853381752156154,large3_LS1_2_14.sol,large3_LS1_2_14.trace
large,large3,LS1,15,2,2.0436265830000195,2207,2203,0.0018157058556513845,large3_LS1_2_15.sol,large3_LS1_2_15.trace
large,large3,LS1,16,2,2.0465039580000166,2207,2203,0.0018157058556513845,large3_LS1_2_16.sol,large3_LS1_2_16.trace
large,large3,LS1,17,2,2.0605390829999806,2212,2203,0.0040853381752156154,large3_LS1_2_17.sol,large3_LS1_2_17.trace
large,large3,LS1,18,2,2.0473036249999836,2211,2203,0.003631411711302769,large3_LS1_2_18.sol,large3_LS1_2_18.trace
large,large3,LS1,19,2,2.0511637909999934,2209,2203,0.0027235587834770767,large3_LS1_2_19.sol,large3_LS1_2_19.trace
large,large3,LS1,20,2,2.0454527910000024,2212,2203,0.0040853381752156154,large3_LS1_2_20.sol,large3_LS1_2_20.trace
large,large3,LS2,1,2,2.0481237920000126,2258,2203,0.024965955515206535,large3_LS2_2_1.sol,large3_LS2_2_1.trace
large,large3,LS2,2,2,2.0467452080000044,2263,2203,0.02723558783477077,large3_LS2_2_2.sol,large3_LS2_2_2.trace
large,large3,LS2,3,2,2.076978166999993,2259,2203,0.02541988197911938,large3_LS2_2_3.sol,large3_LS2_2_3.trace
large,large3,LS2,4,2,2.051159165999991,2260,2203,0.025873808443032227,large3_LS2_2_4.sol,large3_LS2_2_4.trace
large,large3,LS2,5,2,2.0827580419999947,2260,2203,0.025873808443032227,large3_LS2_2_5.sol,large3_LS2_2_5.trace
large,large3,LS2,6,2,2.0998008749999997,2260,2203,0.025873808443032227,large3_LS2_2_6.sol,large3_LS2_2_6.trace
large,large3,LS2,7,2,2.0716215000000204,2263,2203,0.02723558783477077,large3_LS2_2_7.sol,large3_LS2_2_7.trace
large,large3,LS2,8,2,2.0900905830000056,2262,2203,0.026781661370857923,large3_LS2_2_8.sol,large3_LS2_2_8.trace
large,large3,LS2,9,2,2.0591254170000184,2259,2203,0.02541988197911938,large3_LS2_2_9.sol,large3_LS2_2_9.trace
large,large3,LS2,10,2,2.157473041000003,2262,2203,0.026781661370857923,large3_LS2_2_10.sol,large3_LS2_2_10.trace
large,large3,LS2,11,2,2.0919622909999873,2264,2203,0.027689514298683614,large3_LS2_2_11.sol,large3_LS2_2_11.trace
large,large3,LS2,12,2,2.0690597079999975,2265,2203,0.02814344076259646,large3_LS2_2_12.sol,large3_LS2_2_12.trace
large,large3,LS2,13,2,2.052220500000004,2262,2203,0.026781661370857923,large3_LS2_2_13.sol,large3_LS2_2_13.trace
large,large3,LS2,14,2,2.06528212500001,2262,2203,0.026781661370857923,large3_LS2_2_14.sol,large3_LS2_2_14.trace
large,large3,LS2,15,2,2.0929595000000063,2261,2203,0.026327734906945077,large3_LS2_2_15.sol,large3_LS2_2_15.trace
large,large3,LS2,16,2,2.0740981669999883,2259,2203,0.02541988197911938,large3_LS2_2_16.sol,large3_LS2_2_16.trace
large,large3,LS2,17,2,2.1024920419999944,2260,2203,0.025873808443032227,large3_LS2_2_17.sol,large3_LS2_2_17.trace
large,large3,LS2,18,2,2.1070364159999997,2263,2203,0.02723558783477077,large3_LS2_2_18.sol,large3_LS2_2_18.trace
large,large3,LS2,19,2,2.098907208000014,2259,2203,0.02541988197911938,large3_LS2_2_19.sol,large3_LS2_2_19.trace
large,large3,LS2,20,2,2.0465003749999937,2264,2203,0.027689514298683614,large3_LS2_2_20.sol,large3_LS2_2_20.trace
large,large4,Approx,1,2,0.3597929580000141,3942,3926,0.004075394803871625,large4_Approx_2.sol,
large,large4,BnB,1,2,2.162911333000011,3927,3926,0.00025471217524197657,large4_BnB_2.sol,large4_BnB_2.trace
large,large4,LS1,1,2,2.263678709000004,3927,3926,0.00025471217524197657,large4_LS1_2_1.sol,large4_LS1_2_1.trace
large,large4,LS1,2,2,2.225989458000015,3929,3926,0.0007641365257259297,large4_LS1_2_2.sol,large4_LS1_2_2.trace
large,large4,LS1,3,2,2.2331494160000034,3928,3926,0.0005094243504839531,large4_LS1_2_3.sol,large4_LS1_2_3.trace
large,large4,LS1,4,2,2.1228094999999882,3929,3926,0.0007641365257259297,large4_LS1_2_4.sol,large4_LS1_2_4.trace
large,large4,LS1,5,2,2.10942,3929,3926,0.0007641365257259297,large4_LS1_2_5.sol,large4_LS1_2_5.trace
large,large4,LS1,6,2,2.0855679160000022,3930,3926,0.0010188487009679063,large4_LS1_2_6.sol,large4_LS1_2_6.trace
large,large4,LS1,7,2,2.071168083999993,3928,3926,0.0005094243504839531,large4_LS1_2_7.sol,large4_LS1_2_7.trace
large,large4,LS1,8,2,2.06578374999998,3929,3926,0.0007641365257259297,large4_LS1_2_8.sol,large4_LS1_2_8.trace
large,large4,LS1,9,2,2.0757178750000094,3929,3926,0.0007641365257259297,large4_LS1_2_9.sol,large4_LS1_2_9.trace
large,large4,LS1,10,2,2.074684542,3928,3926,0.0005094243504839531,large4_LS1_2_10.sol,large4_LS1_2_10.trace
large,large4,LS1,11,2,2.214660041000002,3928,3926,0.0005094243504839531,large4_LS1_2_11.sol,large4_LS1_2_11.trace
large,large4,LS1,12,2,2.099221541999981,3929,3926,0.0007641365257259297,large4_LS1_2_12.sol,large4_LS1_2_12.trace
large,large4,LS1,13,2,2.165348167000019,3926,3926,0.0,large4_LS1_2_13.sol,large4_LS1_2_13.trace
large,large4,LS1,14,2,2.1523296659999858,3930,3926,0.0010188487009679063,large4_LS1_2_14.sol,large4_LS1_2_14.trace
large,large4,LS1,15,2,2.119360583999992,3928,3926,0.0005094243504839531,large4_LS1_2_15.sol,large4_LS1_2_15.trace
large,large4,LS1,16,2,2.119799124999986,3928,3926,0.0005094243504839531,large4_LS1_2_16.sol,large4_LS1_2_16.trace
large,large4,LS1,17,2,2.155020499999978,3928,3926,0.0005094243504839531,large4_LS1_2_17.sol,large4_LS1_2_17.trace
large,large4,LS1,18,2,2.0797865410000043,3930,3926,0.0010188487009679063,large4_LS1_2_18.sol,large4_LS1_2_18.trace
large,large4,LS1,19,2,2.1210048750000112,3929,3926,0.0007641365257259297,large4_LS1_2_19.sol,large4_LS1_2_19.trace
large,large4,LS1,20,2,2.1099299999999914,3928,3926,0.0005094243504839531,large4_LS1_2_20.sol,large4_LS1_2_20.trace
large,large4,LS2,1,2,2.139015416999996,3938,3926,0.003056546102903719,large4_LS2_2_1.sol,large4_LS2_2_1.trace
large,large4,LS2,2,2,2.1444145000000105,3936,3926,0.0025471217524197657,large4_LS2_2_2.sol,large4_LS2_2_2.trace
large,large4,LS2,3,2,2.108345791000005,3936,3926,0.0025471217524197657,large4_LS2_2_3.sol,large4_LS2_2_3.trace
large,large4,LS2,4,2,2.124907707999995,3936,3926,0.0025471217524197657,large4_LS2_2_4.sol,large4_LS2_2_4.trace
large,large4,LS2,5,2,2.1292649589999826,3936,3926,0.0025471217524197657,large4_LS2_2_5.sol,large4_LS2_2_5.trace
large,large4,LS2,6,2,2.1309714160000226,3937,3926,0.0028018339276617422,large4_LS2_2_6.sol,large4_LS2_2_6.trace
large,large4,LS2,7,2,2.117943208000014,3937,3926,0.0028018339276617422,large4_LS2_2_7.sol,large4_LS2_2_7.trace
large,large4,LS2,8,2,2.1233849999999848,3936,3926,0.0025471217524197657,large4_LS2_2_8.sol,large4_LS2_2_8.trace
large,large4,LS2,9,2,2.0892715410000164,3936,3926,0.0025471217524197657,large4_LS2_2_9.sol,large4_LS2_2_9.trace
large,large4,LS2,10,2,2.217375374999989,3936,3926,0.0025471217524197657,large4_LS2_2_10.sol,large4_LS2_2_10.trace
large,large4,LS2,11,2,2.138548500000013,3937,3926,0.0028018339276617422,large4_LS2_2_11.sol,large4_LS2_2_11.trace
